name,tear,score,rate
위인 홍석민,M,7 LP,165승 165패 57.1%
엄홍식,M,7 LP,38승 38패 53.5%
옥망개,M,7 LP,273승 273패 49.6%
오은영 아카데미,M,7 LP,131승 131패 53.7%
비밀투성2,M,7 LP,207승 207패 50.5%
몽땅과자,M,7 LP,107승 107패 54.9%
림 현철,M,7 LP,85승 85패 51.2%
동콩이,M,7 LP,128승 128패 52.5%
덱스 김진영1,M,7 LP,165승 165패 54.5%
꿀벌 서폿,M,7 LP,84승 84패 53.8%
김환희,M,7 LP,199승 199패 50.5%
  nauq 0,M,7 LP,144승 144패 55.0%
역천괴,M,7 LP,77승 77패 53.5%
a호비a,M,7 LP,224승 224패 53.0%
Shevor,M,7 LP,155승 155패 52.5%
Viper,M,7 LP,157승 157패 56.9%
La de la mort,M,7 LP,109승 109패 56.2%
프로못해서어뷰하네,M,7 LP,166승 166패 51.7%
송 림,M,6 LP,149승 149패 50.7%
허거덩,M,6 LP,183승 183패 55.1%
탕후루던지는하늘,M,6 LP,282승 282패 51.3%
캬하하히,M,6 LP,308승 308패 54.6%
츄애용,M,6 LP,149승 149패 53.6%
조동하,M,6 LP,443승 443패 50.3%
1998,M,6 LP,136승 136패 52.5%
유리멘탈롤,M,6 LP,210승 210패 50.1%
우 담 티 비,M,6 LP,365승 365패 51.1%
완숙 반숙 여인숙,M,6 LP,191승 191패 51.1%
힙합갱스터양지웅,M,6 LP,263승 263패 53.6%
정신병자마이,M,6 LP,201승 201패 52.9%
에픽세븐,M,6 LP,64승 64패 53.3%
남탓그만,M,6 LP,85승 85패 60.3%
미드 황뚜뚜,M,6 LP,217승 217패 51.4%
맵시왕,M,6 LP,447승 447패 50.1%
맛있는거많이먹기,M,6 LP,366승 366패 51.3%
레넥톤의타액,M,6 LP,259승 259패 50.0%
독사의 늪,M,6 LP,74승 74패 54.0%
달콤한 별사탕,M,6 LP,377승 377패 49.5%
김팡운,M,6 LP,90승 90패 59.2%
김구거,M,6 LP,74승 74패 60.2%
갓동민,M,6 LP,195승 195패 50.3%
Juewang,M,6 LP,62승 62패 58.5%
椎名真昼,M,6 LP,69승 69패 53.9%
WBG JangJia,M,6 LP,198승 198패 55.5%
TrynD1,M,6 LP,33승 33패 56.9%
Milkcat,M,6 LP,93승 93패 52.2%
Misfitzz,M,6 LP,204승 204패 51.8%
IIIIIIIIIIIPS,M,6 LP,132승 132패 55.7%
ななみ,M,6 LP,61승 61패 53.0%
Becloser,M,6 LP,191승 191패 52.5%
AWEGQGQ,M,6 LP,37승 37패 54.4%
1120050124,M,6 LP,117승 117패 58.5%
히히 나잡아봐라,M,5 LP,268승 268패 52.8%
플택123,M,5 LP,115승 115패 60.8%
파이크찾아삼만리,M,5 LP,84승 84패 64.1%
T1 Gumayusi,M,5 LP,178승 178패 48.4%
카이위안 현,M,5 LP,85승 85패 51.8%
록 리,M,5 LP,199승 199패 47.4%
존잘 조경민,M,5 LP,122승 122패 51.5%
전라인다가능,M,5 LP,85승 85패 50.6%
윤루카스,M,5 LP,54승 54패 55.1%
어린 아가,M,5 LP,135승 135패 54.4%
송장의 프리렌,M,5 LP,116승 116패 50.2%
sorrymybad1,M,5 LP,133승 133패 51.8%
뼈로가는로션,M,5 LP,177승 177패 50.3%
Ruler,M,5 LP,195승 195패 53.3%
바람의블레스,M,5 LP,68승 68패 54.8%
Ditto,M,5 LP,261승 261패 47.6%
모 모,M,5 LP,124승 124패 51.0%
Hide on bush,M,5 LP,60승 60패 56.1%
매맞지만명랑한년,M,5 LP,138승 138패 49.6%
마법쥐,M,5 LP,127승 127패 53.6%
들장미꽃,M,5 LP,100승 100패 59.2%
대건디마리아,M,5 LP,96승 96패 60.0%
서잔디,M,5 LP,609승 609패 52.5%
누 누,M,5 LP,100승 100패 49.3%
끼욤미,M,5 LP,124승 124패 51.7%
diehd613,M,5 LP,40승 40패 60.6%
김애요옹,M,5 LP,40승 40패 54.1%
xiaoxiong,M,5 LP,292승 292패 52.3%
사랑하지 않아,M,5 LP,97승 97패 52.7%
skssjftkfkdgo,M,5 LP,157승 157패 55.1%
prove yourself,M,5 LP,417승 417패 49.9%
yangdred,M,5 LP,110승 110패 53.1%
XX0o0,M,5 LP,70승 70패 52.6%
Uhyun,M,5 LP,143승 143패 50.2%
Moyanzz,M,5 LP,126승 126패 52.5%
Like19999,M,5 LP,168승 168패 49.9%
Signal,M,5 LP,493승 493패 50.1%
베리어 카타장인,M,5 LP,77승 77패 55.0%
EUWADKing,M,5 LP,117승 117패 51.1%
악마유승,M,5 LP,43승 43패 58.9%
Claret,M,5 LP,153승 153패 54.8%
88151139del,M,5 LP,51승 51패 53.7%
4778036del,M,5 LP,113승 113패 51.6%
1만 시간,M,5 LP,124승 124패 51.2%
허징어링,M,4 LP,127승 127패 55.7%
원딜러,M,4 LP,94승 94패 59.5%
제영S,M,4 LP,208승 208패 54.0%
의지박약사나이,M,4 LP,112승 112패 59.3%
융려명,M,4 LP,55승 55패 53.4%
와또비,M,4 LP,26승 26패 61.9%
소통좀 해,M,4 LP,121승 121패 49.6%
아이스우유,M,4 LP,46승 46패 55.4%
0rder me,M,4 LP,143승 143패 50.2%
소 나,M,4 LP,65승 65패 58.0%
Let me sup,M,4 LP,112승 112패 50.0%
붙잡다,M,4 LP,59승 59패 57.3%
문콕 방지법,M,4 LP,60승 60패 58.8%
맏 자,M,4 LP,111승 111패 55.5%
알아서할게,M,4 LP,37승 37패 60.7%
동선을 잘안다,M,4 LP,296승 296패 50.4%
푸앙이,M,4 LP,60승 60패 63.2%
T 1,M,4 LP,82승 82패 53.6%
JUNU,M,4 LP,86승 86패 56.6%
Lucyna Kushinada,M,4 LP,75승 75패 52.8%
1vs9,M,4 LP,47승 47패 56.0%
이루리,M,4 LP,85승 85패 60.7%
woawoawoa,M,4 LP,68승 68패 56.2%
spiderklng,M,4 LP,104승 104패 53.9%
masic lamp,M,4 LP,249승 249패 53.5%
chokr,M,4 LP,162승 162패 52.9%
Pnpm,M,4 LP,108승 108패 53.7%
테 리,M,4 LP,176승 176패 51.0%
정 글,M,4 LP,87승 87패 56.1%
POPmaker,M,4 LP,80승 80패 49.4%
Mr 문,M,4 LP,81승 81패 51.3%
ナヨン愛してる,M,4 LP,122승 122패 50.0%
964OphXb1q,M,4 LP,161승 161패 53.8%
혜 디,M,3 LP,76승 76패 50.3%
한이y,M,3 LP,391승 391패 49.4%
Synze2,M,3 LP,50승 50패 55.6%
카기로이,M,3 LP,57승 57패 53.3%
유 타,M,3 LP,35승 35패 57.4%
치즈김밥넣고,M,3 LP,221승 221패 51.5%
젠장 또 김건부야,M,3 LP,160승 160패 51.8%
천안 문 단속,M,3 LP,114승 114패 54.3%
차 뿌,M,3 LP,163승 163패 53.3%
질서와선의백염룡,M,3 LP,64승 64패 58.7%
조성욱123,M,3 LP,217승 217패 51.4%
정직정밀,M,3 LP,49승 49패 57.0%
토 끼,M,3 LP,159승 159패 52.8%
왕윤우,M,3 LP,54승 54패 49.5%
오른으로박는사람,M,3 LP,938승 938패 50.3%
어니언갈릭8287,M,3 LP,198승 198패 55.8%
앙 하마찌3,M,3 LP,250승 250패 50.7%
숟가락인데유,M,3 LP,58승 58패 63.7%
비 광,M,3 LP,147승 147패 50.5%
철 병,M,3 LP,133승 133패 53.6%
노무현,M,3 LP,45승 45패 56.3%
박우박이,M,3 LP,159승 159패 51.8%
역천괴,M,3 LP,31승 31패 75.6%
미억캣,M,3 LP,205승 205패 50.2%
많이 미안해,M,3 LP,225승 225패 53.7%
람쥐썬더민식,M,3 LP,72승 72패 52.9%
뚱땡이 도살자,M,3 LP,37승 37패 58.7%
뚜미와 붕붕잉,M,3 LP,148승 148패 57.4%
일 편,M,3 LP,151승 151패 49.0%
예 린,M,3 LP,90승 90패 53.6%
Red,M,3 LP,151승 151패 50.3%
가나다abc12,M,3 LP,91승 91패 53.2%
숟가락,M,3 LP,191승 191패 48.8%
sejun0403,M,3 LP,107승 107패 51.9%
novelnandos,M,3 LP,375승 375패 49.9%
노틸러스,M,3 LP,114승 114패 54.8%
나연누나 이쁘다,M,3 LP,106승 106패 50.2%
aassddzzxx,M,3 LP,89승 89패 48.9%
Yvv,M,3 LP,114승 114패 58.5%
Xdxt,M,3 LP,38승 38패 58.5%
하늘에서내려온토끼가하는말,M,3 LP,58승 58패 53.2%
SaymeHope,M,3 LP,112승 112패 51.6%
LEGEND 도구,M,3 LP,107승 107패 49.1%
Kata Ackerman,M,3 LP,318승 318패 50.2%
KLeeT,M,3 LP,104승 104패 66.2%
AdorableCookie,M,3 LP,120승 120패 53.6%
20201005,M,3 LP,124승 124패 52.8%
툭툭해봐,M,2 LP,98승 98패 50.8%
건 이,M,2 LP,153승 153패 52.0%
아이번,M,2 LP,145승 145패 52.0%
창폴 구마유스,M,2 LP,233승 233패 50.4%
qqqq,M,2 LP,55승 55패 56.7%
정미란,M,2 LP,28승 28패 65.1%
점화 카밀,M,2 LP,80승 80패 66.1%
자질구레한,M,2 LP,120승 120패 51.9%
일기당천 박지훈,M,2 LP,26승 26패 72.2%
으쯔으쯔,M,2 LP,64승 64패 53.8%
위쪽클릭아래그랩,M,2 LP,201승 201패 55.2%
김지환,M,2 LP,84승 84패 61.8%
와지지직,M,2 LP,192승 192패 56.3%
여친몰래 코파기,M,2 LP,215승 215패 51.9%
여지를주지마,M,2 LP,306승 306패 52.9%
어쩔꽥꽥,M,2 LP,81승 81패 50.0%
선영이,M,2 LP,69승 69패 67.0%
아직 배우지 않음,M,2 LP,119승 119패 55.6%
아주대23번최준희,M,2 LP,177승 177패 55.3%
아이좋아행복해에,M,2 LP,148승 148패 56.5%
심심할 때 연락해,M,2 LP,218승 218패 57.5%
송광현,M,2 LP,142승 142패 53.4%
사나이이호균,M,2 LP,77승 77패 54.6%
Siri,M,2 LP,78승 78패 51.7%
병장 최지호,M,2 LP,62승 62패 52.1%
GUARDIAN,M,2 LP,48승 48패 51.1%
버섯머거,M,2 LP,34승 34패 61.8%
백정망나니지환,M,2 LP,69승 69패 55.6%
그래서 어쩌라고,M,2 LP,577승 577패 47.7%
밤 12시,M,2 LP,95승 95패 55.6%
야전짭쪼름,M,2 LP,145승 145패 52.5%
민서권,M,2 LP,137승 137패 50.9%
그랜드마스터 꼭 가고싶습니다,M,2 LP,299승 299패 49.9%
멍청한 마스터,M,2 LP,363승 363패 50.2%
T1 Zeus,M,2 LP,60승 60패 60.6%
              제비,M,2 LP,40승 40패 58.8%
도파보고배움,M,2 LP,54승 54패 51.9%
늙어버린송가락,M,2 LP,137승 137패 53.1%
노란색 가을,M,2 LP,43승 43패 61.4%
나동경,M,2 LP,65승 65패 60.2%
나도 성인 할래,M,2 LP,162승 162패 51.8%
메로메로 메로나,M,2 LP,68승 68패 54.0%
아수라발발타,M,2 LP,378승 378패 49.5%
강희원,M,2 LP,197승 197패 51.0%
갓재명,M,2 LP,119승 119패 57.5%
감잣국물,M,2 LP,87승 87패 53.0%
sadqwerzxcv,M,2 LP,220승 220패 50.9%
no chat 79,M,2 LP,432승 432패 50.1%
ni qu kan yi kan,M,2 LP,328승 328패 50.5%
luckeva,M,2 LP,105승 105패 57.7%
ililiiiillliiill,M,2 LP,69승 69패 55.6%
hide on bush,M,2 LP,90승 90패 57.7%
hui,M,2 LP,123승 123패 54.2%
asqpxzyuvd,M,2 LP,350승 350패 52.0%
mazuong2k,M,2 LP,315승 315패 50.1%
주 녁,M,2 LP,75승 75패 64.1%
NID Lib,M,2 LP,502승 502패 53.4%
Most IB,M,2 LP,123승 123패 48.8%
Korean Dream,M,2 LP,89승 89패 51.7%
Kamari,M,2 LP,102승 102패 51.3%
KT UP,M,2 LP,58승 58패 53.2%
KR Arad,M,2 LP,123승 123패 57.2%
Juin,M,2 LP,84승 84패 50.6%
v0088,M,2 LP,86승 86패 53.1%
IG JockeyLove,M,2 LP,120승 120패 52.9%
Haeoreum,M,2 LP,41승 41패 50.6%
GenocidalSpace,M,2 LP,69승 69패 53.9%
피 버,M,2 LP,236승 236패 48.7%
ANG TV,M,2 LP,28승 28패 58.3%
4sd5sd6sd7sd,M,2 LP,284승 284패 51.7%
짱 구,M,1 LP,120승 120패 51.1%
힐링과킬링사이,M,1 LP,41승 41패 67.2%
힐러가 좋아요,M,1 LP,153승 153패 53.9%
힐 소,M,1 LP,130승 130패 52.6%
히어로가될소년,M,1 LP,491승 491패 50.9%
T1 gumayusi,M,1 LP,361승 361패 49.8%
희지희지희지희지,M,1 LP,84승 84패 60.0%
희준로,M,1 LP,377승 377패 49.8%
Fairy,M,1 LP,368승 368패 52.9%
전종서,M,1 LP,200승 200패 48.1%
흡혈 계약,M,1 LP,449승 449패 51.5%
제우스,M,1 LP,94승 94패 57.0%
흙속의당근,M,1 LP,192승 192패 50.5%
그 웬,M,1 LP,141승 141패 55.1%
흑화맨,M,1 LP,146승 146패 52.3%
흑인바비인형,M,1 LP,165승 165패 52.7%
요정 왕국 칼리스타,M,1 LP,92승 92패 51.7%
휘 린,M,1 LP,88승 88패 53.0%
휘 니,M,1 LP,61승 61패 57.0%
고양이,M,1 LP,129승 129패 52.9%
코 코,M,1 LP,54승 54패 60.7%
후 행,M,1 LP,87승 87패 51.8%
자르반,M,1 LP,39승 39패 68.4%
효 승,M,1 LP,203승 203패 51.1%
황홀했던 기억 속,M,1 LP,67승 67패 55.4%
황족라이너의숙명,M,1 LP,46승 46패 56.8%
황제엽,M,1 LP,218승 218패 49.1%
chovy fan,M,1 LP,208승 208패 53.1%
황금겨털배승식,M,1 LP,98승 98패 49.5%
환글환,M,1 LP,104승 104패 50.5%
홍지입니다,M,1 LP,173승 173패 53.6%
홍어 상어 민어,M,1 LP,110승 110패 52.4%
홍가네망나니,M,1 LP,116승 116패 62.0%
홍 상 개,M,1 LP,148승 148패 49.3%
홋 호,M,1 LP,140승 140패 52.0%
아쉬운요네,M,1 LP,256승 256패 51.4%
호햄의수리영역,M,1 LP,66승 66패 62.9%
호에에에애엥,M,1 LP,126승 126패 52.5%
호야 캐리해줘,M,1 LP,390승 390패 49.4%
호빠도우미,M,1 LP,479승 479패 51.6%
죄송합니가잘못했잖아,M,1 LP,88승 88패 64.7%
혜지컬냥,M,1 LP,71승 71패 49.7%
혜지전문서폿유저,M,1 LP,196승 196패 49.1%
혜지도사람이다,M,1 LP,91승 91패 58.3%
형우시치,M,1 LP,107승 107패 53.5%
한예고이서은사랑해,M,1 LP,117승 117패 56.3%
협곡의 악귀,M,1 LP,42승 42패 75.0%
Dori,M,1 LP,244승 244패 49.6%
협곡기사김대남,M,1 LP,87승 87패 53.0%
협곡 레이번,M,1 LP,40승 40패 53.3%
수은으로풀리지않는건그녀의마음뿐,M,1 LP,46승 46패 60.5%
현 오,M,1 LP,169승 169패 53.8%
현실깡패본적있냐,M,1 LP,182승 182패 57.2%
현성오,M,1 LP,185승 185패 53.8%
박치기형원딜,M,1 LP,361승 361패 47.7%
혁민주 ,M,1 LP,63승 63패 60.0%
혁 쟤,M,1 LP,106승 106패 57.0%
혀를뽑거라,M,1 LP,98승 98패 59.8%
헬스 다리우스,M,1 LP,78승 78패 52.0%
헬로우friends,M,1 LP,229승 229패 53.6%
LUX 750,M,1 LP,26승 26패 61.9%
허언증걸린간디,M,1 LP,81승 81패 58.3%
허광한,M,1 LP,254승 254패 52.5%
행운팡팡체,M,1 LP,82승 82패 55.8%
행복해지려면,M,1 LP,67승 67패 51.5%
Baolan,M,1 LP,85승 85패 54.5%
행보칸 위즈원,M,1 LP,43승 43패 53.8%
겨 울,M,1 LP,135승 135패 54.9%
햄스터교수님,M,1 LP,169승 169패 52.5%
아주파,M,1 LP,189승 189패 52.9%
핵콩격,M,1 LP,64승 64패 52.9%
해킹하면죽음,M,1 LP,68승 68패 54.0%
해적퀸퀸퀸,M,1 LP,93승 93패 61.6%
해삐해삐해삐,M,1 LP,36승 36패 59.0%
브랜드,M,1 LP,211승 211패 48.7%
해경이애용애용,M,1 LP,98승 98패 51.3%
항상 나한테만,M,1 LP,121승 121패 52.2%
함보리,M,1 LP,740승 740패 49.9%
할거없다시바,M,1 LP,172승 172패 58.5%
한장이 제자,M,1 LP,76승 76패 59.8%
한별한별,M,1 LP,63승 63패 53.4%
거 북,M,1 LP,61승 61패 49.2%
이로마,M,1 LP,292승 292패 53.7%
한눈으로잘해요,M,1 LP,33승 33패 58.9%
한국한량,M,1 LP,17승 17패 81.0%
잔 디,M,1 LP,243승 243패 49.1%
한국서폿장인,M,1 LP,37승 37패 61.7%
한국 렉사이 ,M,1 LP,95승 95패 51.6%
달빛노을,M,1 LP,104승 104패 60.8%
카시오페아,M,1 LP,73승 73패 52.9%
하헤후헤하,M,1 LP,173승 173패 54.4%
하지말걸그랬어,M,1 LP,128승 128패 54.9%
하이머다빈,M,1 LP,314승 314패 57.1%
하이 HIGH,M,1 LP,76승 76패 55.5%
Hi im gosu,M,1 LP,75승 75패 57.3%
하양둥,M,1 LP,52승 52패 67.5%
FIORAKING,M,1 LP,45승 45패 60.8%
하상연,M,1 LP,347승 347패 50.1%
마라탕후루,M,1 LP,146승 146패 55.1%
하리맛,M,1 LP,70승 70패 58.3%
하루잇,M,1 LP,135승 135패 53.6%
사랑 안 믿어,M,1 LP,60승 60패 50.8%
하늘한 여름,M,1 LP,114승 114패 48.9%
GEN Peyz,M,1 LP,65승 65패 60.7%
하나배우면하나앎,M,1 LP,116승 116패 49.6%
핑크색하리보젤리,M,1 LP,78승 78패 54.9%
Hilarious,M,1 LP,342승 342패 52.3%
핑찍음곶감,M,1 LP,137승 137패 59.6%
핑좀잘들어주세요,M,1 LP,95승 95패 61.3%
사냥본능,M,1 LP,148승 148패 50.0%
hide on bush,M,1 LP,278승 278패 51.6%
피지컬 믿는 흑우,M,1 LP,87승 87패 58.8%
jugking,M,1 LP,152승 152패 57.1%
1vsAll,M,1 LP,32승 32패 51.6%
공 주,M,1 LP,58승 58패 58.0%
피스킬,M,1 LP,203승 203패 50.0%
피방가기귀찮다,M,1 LP,88승 88패 53.3%
대 상 혁,M,1 LP,214승 214패 53.1%
나줘벅벅,M,1 LP,30승 30패 65.2%
Pluto,M,1 LP,24승 24패 60.0%
플라워플라워,M,1 LP,197승 197패 49.9%
Toothless,M,1 LP,130승 130패 48.5%
카나에,M,1 LP,87승 87패 51.2%
푸숑빠숑,M,1 LP,264승 264패 52.7%
푸른 작열,M,1 LP,39승 39패 63.9%
푸르꾸,M,1 LP,63승 63패 60.0%
눈 꽃,M,1 LP,105승 105패 49.3%
퐁퐁남 제조기,M,1 LP,59승 59패 61.5%
퐁  력,M,1 LP,52승 52패 52.5%
폼포코 너구리 대작전,M,1 LP,117승 117패 51.3%
2021월드챔피언십자르반4세,M,1 LP,179승 179패 51.0%
포메라구욤,M,1 LP,208승 208패 51.2%
포로야,M,1 LP,198승 198패 57.1%
폐관수련 21년차,M,1 LP,64승 64패 49.6%
편해지고싶은사람,M,1 LP,86승 86패 51.5%
펩시찍먹민초,M,1 LP,261승 261패 53.6%
펨 코,M,1 LP,137승 137패 54.8%
페미니스트찬호김,M,1 LP,74승 74패 60.7%
팹시민초파인애플,M,1 LP,119승 119패 53.1%
패배맛이 어떤가,M,1 LP,347승 347패 48.4%
파이크이블린2,M,1 LP,82승 82패 63.1%
파이크간다,M,1 LP,107승 107패 52.5%
파국이야,M,1 LP,76승 76패 55.1%
팀탓은 금물,M,1 LP,45승 45패 73.8%
팀을믿고싶은남자,M,1 LP,193승 193패 51.6%
팀은 탑운이 전부,M,1 LP,75승 75패 53.6%
Jackson,M,1 LP,149승 149패 49.7%
피들스틱,M,1 LP,103승 103패 50.7%
팀에게욕하지말기,M,1 LP,210승 210패 52.5%
팀솔킬대충함,M,1 LP,524승 524패 50.1%
티 오,M,1 LP,51승 51패 63.7%
다른거쓰자,M,1 LP,70승 70패 56.0%
티비나무,M,1 LP,59승 59패 59.0%
티 신,M,1 LP,118승 118패 50.9%
틀니킬러,M,1 LP,120승 120패 50.6%
트스아라,M,1 LP,224승 224패 51.9%
트롤해보자고,M,1 LP,81승 81패 62.3%
변태유저,M,1 LP,240승 240패 54.9%
퉁탱이,M,1 LP,28승 28패 66.7%
윤세은,M,1 LP,82승 82패 55.4%
철슈님,M,1 LP,35승 35패 67.3%
김지윤 예비남편,M,1 LP,274승 274패 50.2%
퇴사한김에그마2,M,1 LP,125승 125패 49.4%
루 루,M,1 LP,314승 314패 49.4%
통나무깎는노인,M,1 LP,414승 414패 50.9%
루 이,M,1 LP,51승 51패 61.4%
T1 Gumayusi,M,1 LP,91승 91패 65.5%
토마토냥냥,M,1 LP,89승 89패 58.6%
토르라디,M,1 LP,49승 49패 57.6%
텟카이 람머스,M,1 LP,96승 96패 55.2%
테르프시,M,1 LP,70승 70패 54.7%
탱탱한꿀팁,M,1 LP,157승 157패 57.1%
무 적,M,1 LP,39승 39패 59.1%
탱글용건,M,1 LP,71승 71패 62.8%
jugklng,M,1 LP,193승 193패 50.8%
택시만타는사람,M,1 LP,107승 107패 55.4%
태호 바보 아니다,M,1 LP,121승 121패 57.1%
태크명,M,1 LP,188승 188패 52.5%
태초마을 웅2,M,1 LP,111승 111패 53.6%
태 투,M,1 LP,84승 84패 51.5%
태 준,M,1 LP,167승 167패 50.9%
태 븐,M,1 LP,76승 76패 51.7%
김민수,M,1 LP,525승 525패 52.0%
알 파,M,1 LP,31승 31패 58.5%
탑은 억울하다,M,1 LP,219승 219패 52.4%
탑으로산다는건,M,1 LP,41승 41패 56.9%
탑으로 간 금쪽이,M,1 LP,133승 133패 55.0%
twitch빵준,M,1 LP,150승 150패 50.3%
탑신혁자,M,1 LP,219승 219패 52.8%
탑신병자의신,M,1 LP,92승 92패 51.1%
탑세주아니,M,1 LP,35승 35패 55.6%
탑서로노플,M,1 LP,111승 111패 52.4%
탑바텀뽑기게임,M,1 LP,121승 121패 50.4%
탑만가는탑신병자,M,1 LP,130승 130패 57.8%
탑가는 11년생,M,1 LP,54승 54패 58.7%
마 표,M,1 LP,62승 62패 55.9%
참치마 요네    즈,M,1 LP,268승 268패 49.9%
탐켄충,M,1 LP,143승 143패 54.6%
탈 콘,M,1 LP,275승 275패 52.9%
탄동오너,M,1 LP,71승 71패 64.0%
비요른 얀델,M,1 LP,29승 29패 56.9%
Skrr,M,1 LP,57승 57패 55.9%
킹 넨,M,1 LP,83승 83패 50.0%
킹 갓 장민수,M,1 LP,131승 131패 52.2%
킬안주면트롤,M,1 LP,64승 64패 55.7%
킬리안 용바페,M,1 LP,268승 268패 50.1%
키키다,M,1 LP,196승 196패 56.3%
미 드,M,1 LP,38승 38패 52.8%
큰결심전문가,M,1 LP,49승 49패 59.8%
크솽테의항문단속,M,1 LP,314승 314패 54.3%
크세로,M,1 LP,208승 208패 51.5%
크랙1,M,1 LP,62승 62패 50.0%
크래이지,M,1 LP,95승 95패 51.9%
퀵서비스맨,M,1 LP,168승 168패 54.4%
쿵푸판더,M,1 LP,191승 191패 53.2%
콩저씌,M,1 LP,64승 64패 76.2%
콩두 한,M,1 LP,40승 40패 57.1%
샹거스,M,1 LP,81승 81패 52.6%
채 샐,M,1 LP,32승 32패 61.5%
いなかおばさん,M,1 LP,59승 59패 59.6%
노답언랭,M,1 LP,96승 96패 58.5%
코우각,M,1 LP,28승 28패 75.7%
코갱호,M,1 LP,135승 135패 55.6%
사나이묵직한주먹,M,1 LP,119승 119패 58.6%
ggraysonkimk,M,1 LP,223승 223패 53.1%
컨 환,M,1 LP,38승 38패 55.9%
꼬 마,M,1 LP,55승 55패 64.0%
눈물의사니이,M,1 LP,446승 446패 50.5%
캡틴라쿤,M,1 LP,112승 112패 57.7%
캐리가능한원딜0,M,1 LP,99승 99패 56.6%
캐 완,M,1 LP,357승 357패 49.0%
Knife,M,1 LP,181승 181패 51.4%
준 성,M,1 LP,212승 212패 54.5%
칼쓰는총잡이,M,1 LP,323승 323패 51.5%
SWIZY,M,1 LP,178승 178패 51.3%
칼날이 무딘 사람,M,1 LP,123승 123패 57.7%
칸쟈키H아리아,M,1 LP,170승 170패 50.9%
잭 스,M,1 LP,144승 144패 53.1%
칸 그레이,M,1 LP,91승 91패 52.6%
카작카작,M,1 LP,79승 79패 61.2%
카사딘좌,M,1 LP,41승 41패 57.7%
카리나섹시스타킹,M,1 LP,85승 85패 56.7%
카드 신,M,1 LP,35승 35패 62.5%
카더가든의 나무,M,1 LP,62승 62패 68.9%
카 정 드 간 다 ,M,1 LP,482승 482패 50.3%
카 Y,M,1 LP,142승 142패 51.3%
칭도 4 vendetta,M,1 LP,105승 105패 55.9%
칭 찡,M,1 LP,106승 106패 50.7%
칠일공,M,1 LP,166승 166패 55.7%
칠월십오일해병대,M,1 LP,159승 159패 52.6%
친절한 최서진,M,1 LP,96승 96패 56.8%
친구놀아주는계정,M,1 LP,51승 51패 60.7%
나는개벌레1,M,1 LP,110승 110패 50.9%
치약맛염산,M,1 LP,90승 90패 50.8%
치악산 고라니,M,1 LP,142승 142패 52.6%
츄 아부지,M,1 LP,188승 188패 49.9%
겨 리,M,1 LP,69승 69패 65.1%
추영권,M,1 LP,65승 65패 50.0%
어느 별의 이야기,M,1 LP,272승 272패 50.7%
쵸비우승가즈아,M,1 LP,202승 202패 48.7%
Chovy,M,1 LP,84승 84패 57.1%
최형규,M,1 LP,70승 70패 51.9%
트페왕,M,1 LP,80승 80패 54.8%
최애의 뀨빈이,M,1 LP,79승 79패 60.8%
최애의 김성현,M,1 LP,170승 170패 53.1%
최서호04,M,1 LP,89승 89패 55.6%
최comet,M,1 LP,101승 101패 52.6%
총장 마이키,M,1 LP,461승 461패 49.8%
총 아니면 주먹,M,1 LP,115승 115패 56.1%
초콜릿복근,M,1 LP,194승 194패 50.9%
초코쉐이크,M,1 LP,199승 199패 55.1%
초월한 힘,M,1 LP,29승 29패 64.4%
초보야 봐주라,M,1 LP,265승 265패 53.8%
초딩죽빵꽂기,M,1 LP,201승 201패 53.9%
THRESH,M,1 LP,68승 68패 56.7%
체크인하시나요,M,1 LP,91승 91패 59.1%
체리블루베리,M,1 LP,224승 224패 48.9%
청원고등학교,M,1 LP,112승 112패 51.9%
철든 한홍,M,1 LP,136승 136패 52.3%
철든 재석,M,1 LP,142승 142패 58.9%
철 교,M,1 LP,72승 72패 51.4%
천하제일인123,M,1 LP,99승 99패 60.7%
천점못찍는벌레07,M,1 LP,85승 85패 60.3%
천재최고쎈쓰,M,1 LP,194승 194패 51.1%
천안고 강현수,M,1 LP,109승 109패 55.1%
천벌을내리는자,M,1 LP,45승 45패 60.8%
Hide on bush,M,1 LP,123승 123패 55.7%
챌린저도사람이다,M,1 LP,197승 197패 57.3%
챌린저급 렝가,M,1 LP,81승 81패 54.0%
채팅안치는사람,M,1 LP,94승 94패 52.8%
단발이최고야,M,1 LP,130승 130패 49.6%
쓰레쉬,M,1 LP,142승 142패 52.0%
T1 Gumayusi,M,1 LP,149승 149패 55.6%
채팅안함노력은함,M,1 LP,102승 102패 51.5%
채팅기능삭제제발,M,1 LP,82승 82패 58.2%
채원 요정,M,1 LP,134승 134패 59.0%
채붕스,M,1 LP,18승 18패 78.3%
채동탁,M,1 LP,177승 177패 52.7%
참 밀,M,1 LP,163승 163패 54.5%
찬 님,M,1 LP,83승 83패 58.0%
벙진을만들어주겠다,M,1 LP,51승 51패 53.1%
차분하게즐겁게,M,1 LP,63승 63패 53.4%
차단은현명해,M,1 LP,89승 89패 56.0%
찡짱쫑 짜장면,M,1 LP,86승 86패 54.4%
광 대,M,1 LP,124승 124패 52.8%
찜닭천사,M,1 LP,55승 55패 63.2%
찔러줄게,M,1 LP,126승 126패 53.8%
탑신병자,M,1 LP,203승 203패 49.3%
지 은,M,1 LP,207승 207패 46.9%
쭈니잇,M,1 LP,65승 65패 63.1%
