name,tear,rate,score
Sung Eun,MASTER,219승 197패 (52.64%),180점
XD DaRong,MASTER,78승 55패 (58.65%),180점
유지경성s,MASTER,186승 173패 (51.81%),180점
왁싱장인,MASTER,196승 181패 (51.99%),180점
건들면무경고오픈,MASTER,164승 147패 (52.73%),180점
럭쓰원챔,MASTER,70승 30패 (70.00%),180점
jinx gm,MASTER,112승 100패 (52.83%),180점
혁이는귀여운뎁쇼,MASTER,140승 101패 (58.09%),179점
HLE NS,MASTER,90승 67패 (57.32%),179점
R8 r,MASTER,397승 362패 (52.31%),179점
정글몹1,MASTER,729승 722패 (50.24%),179점
원종훈1,MASTER,74승 49패 (60.16%),179점
이고든,MASTER,63승 36패 (63.64%),179점
석열나라건희공주,MASTER,61승 40패 (60.40%),179점
Duck hawk,MASTER,184승 173패 (51.54%),179점
kartomantis,MASTER,140승 101패 (58.09%),179점
위대장,MASTER,363승 352패 (50.77%),179점
You can do it ,MASTER,131승 111패 (54.13%),179점
도전하지않는사람,MASTER,105승 90패 (53.85%),179점
사일 울스,MASTER,175승 160패 (52.24%),179점
Hikari Nomiko,MASTER,140승 124패 (53.03%),178점
와또비,MASTER,80승 57패 (58.39%),178점
거짓새,MASTER,82승 52패 (61.19%),178점
정액변기볼리베어,MASTER,493승 484패 (50.46%),178점
Dum Spir0 Spero,MASTER,481승 471패 (50.53%),178점
융용용,MASTER,306승 273패 (52.85%),178점
응 접으면 그만,MASTER,171승 114패 (60.00%),178점
티모머리국밥,MASTER,83승 63패 (56.85%),178점
젤 이,MASTER,348승 349패 (49.93%),178점
배익현,MASTER,359승 330패 (52.10%),178점
장래희망 유부남,MASTER,97승 71패 (57.74%),178점
Darkshines,MASTER,192승 175패 (52.32%),178점
짜장 먹는 재인,MASTER,175승 158패 (52.55%),178점
김태민,MASTER,180승 148패 (54.88%),178점
DongWook Kim,MASTER,154승 136패 (53.10%),178점
홍두목,MASTER,231승 235패 (49.57%),178점
김치찌개조와해요,MASTER,76승 58패 (56.72%),177점
맞장구찌,MASTER,213승 187패 (53.25%),177점
LV1 마타,MASTER,157승 161패 (49.37%),177점
Asu,MASTER,79승 71패 (52.67%),177점
송이누나이쁘다,MASTER,104승 92패 (53.06%),177점
아임 현석,MASTER,122승 91패 (57.28%),177점
이룰 성 뿌리 근,MASTER,756승 740패 (50.53%),177점
비밀프로젝트,MASTER,117승 85패 (57.92%),177점
엄청난 긴장감,MASTER,128승 99패 (56.39%),177점
쓰애버아,MASTER,386승 353패 (52.23%),177점
84는23,MASTER,153승 124패 (55.23%),177점
우주대마왕준성,MASTER,157승 151패 (50.97%),177점
비행가,MASTER,188승 180패 (51.09%),177점
아오 정준시치,MASTER,159승 155패 (50.64%),177점
포로 과자,MASTER,206승 191패 (51.89%),177점
개얍새,MASTER,188승 171패 (52.37%),177점
AFTV 쌈무,MASTER,124승 118패 (51.24%),177점
2024T1msi우승,MASTER,438승 410패 (51.65%),177점
천 꾹,MASTER,266승 238패 (52.78%),177점
사슬갓,MASTER,101승 78패 (56.42%),177점
작은 미어캣,MASTER,160승 122패 (56.74%),176점
병아리엄마백숙,MASTER,315승 257패 (55.07%),176점
재국2,MASTER,59승 45패 (56.73%),176점
전설의레이브,MASTER,275승 268패 (50.64%),176점
nyht,MASTER,254승 248패 (50.60%),176점
NaJin 0hq,MASTER,192승 176패 (52.17%),176점
삭 기,MASTER,236승 218패 (51.98%),176점
제주진영찬,MASTER,277승 252패 (52.36%),176점
10tianwangzhe,MASTER,363승 339패 (51.71%),176점
870,MASTER,267승 230패 (53.72%),176점
진찡동,MASTER,126승 125패 (50.20%),176점
뭐해야이길까요,MASTER,171승 160패 (51.66%),176점
nimoos1,MASTER,336승 299패 (52.91%),176점
Climate sot,MASTER,174승 139패 (55.59%),176점
여기서해보자,MASTER,166승 126패 (56.85%),176점
DMZ엔기린이산다,MASTER,186승 155패 (54.55%),176점
희찬yee,MASTER,264승 251패 (51.26%),176점
The Most ADC,MASTER,141승 125패 (53.01%),176점
땅콩왈왈,MASTER,213승 196패 (52.08%),176점
유니 얼구르,MASTER,222승 189패 (54.01%),176점
La Pallottola,MASTER,70승 45패 (60.87%),176점
DEL_74800885,MASTER,166승 160패 (50.92%),176점
괴물퀸,MASTER,121승 102패 (54.26%),175점
서누누폿,MASTER,573승 564패 (50.40%),175점
xpantom,MASTER,431승 388패 (52.63%),175점
oasaa,MASTER,437승 378패 (53.62%),175점
햇는데,MASTER,116승 78패 (59.79%),175점
AI88i,MASTER,96승 61패 (61.15%),175점
WWovo,MASTER,80승 46패 (63.49%),175점
원딜느낌있는사람,MASTER,190승 170패 (52.78%),175점
xdhzzzzzzzzzzzzz,MASTER,86승 54패 (61.43%),175점
삑토르,MASTER,270승 234패 (53.57%),175점
수댕이가리비뺏기,MASTER,131승 111패 (54.13%),175점
묵묵히게임합니다,MASTER,96승 76패 (55.81%),175점
우르프rider,MASTER,283승 223패 (55.93%),175점
앙 렝모띠,MASTER,99승 57패 (63.46%),175점
문채현,MASTER,160승 154패 (50.96%),175점
msgw,MASTER,491승 492패 (49.95%),175점
들쭉날쭉철쭉,MASTER,359승 340패 (51.36%),175점
처형이어려워요,MASTER,76승 49패 (60.80%),175점
G001,MASTER,201승 195패 (50.76%),175점
모구바바,MASTER,147승 136패 (51.94%),175점
전시물,MASTER,186승 175패 (51.52%),174점
겜하는거에바야,MASTER,257승 238패 (51.92%),174점
나 이휘성 맞다,MASTER,111승 93패 (54.41%),174점
Caixa,MASTER,85승 60패 (58.62%),174점
Caixa,MASTER,85승 60패 (58.62%),174점
쿠하쥬,MASTER,114승 85패 (57.29%),174점
아파도롤하는친구,MASTER,144승 125패 (53.53%),174점
최 우제현준민영,MASTER,316승 295패 (51.72%),174점
bottom   game3,MASTER,70승 38패 (64.81%),174점
늙고병든장애인,MASTER,54승 16패 (77.14%),174점
s20240413,MASTER,67승 38패 (63.81%),174점
지현이가 좋아,MASTER,132승 105패 (55.70%),174점
원딜러 짱구,MASTER,149승 122패 (54.98%),174점
남탓해,MASTER,105승 80패 (56.76%),174점
벅유맨,MASTER,229승 195패 (54.01%),174점
날아라꽁치,MASTER,390승 310패 (55.71%),174점
윤서아,MASTER,165승 146패 (53.05%),174점
최소바위게미식가,MASTER,68승 53패 (56.20%),174점
hotbird,MASTER,125승 110패 (53.19%),174점
이블린 Evelyn ,MASTER,456승 427패 (51.64%),174점
베인이 부자면 리,MASTER,274승 218패 (55.69%),174점
카타조이좋아함,MASTER,161승 133패 (54.76%),174점
manjjindubbang,MASTER,180승 146패 (55.21%),174점
양자전기역학QED,MASTER,298승 284패 (51.20%),174점
주사위숫자,MASTER,266승 222패 (54.51%),174점
황가의 영웅,MASTER,407승 360패 (53.06%),174점
호르몬덮밥,MASTER,131승 117패 (52.82%),173점
화나면얼굴빨개짐,MASTER,208승 189패 (52.39%),173점
내가서폿인데왜짐,MASTER,420승 414패 (50.36%),173점
JUG Rengar,MASTER,125승 106패 (54.11%),173점
나는동니,MASTER,92승 80패 (53.49%),173점
xiaotingbao owo,MASTER,171승 144패 (54.29%),173점
최미뇽,MASTER,415승 393패 (51.36%),173점
카이팅 왕자,MASTER,56승 43패 (56.57%),173점
까미네 집사,MASTER,169승 153패 (52.48%),173점
나무는서서죽는다,MASTER,170승 141패 (54.66%),173점
15goodgame,MASTER,135승 107패 (55.79%),173점
은주는공주야,MASTER,162승 131패 (55.29%),173점
약오르시죠,MASTER,278승 250패 (52.65%),173점
zzz77,MASTER,91승 66패 (57.96%),173점
낭아극쇄검,MASTER,615승 587패 (51.16%),173점
한들99,MASTER,104승 73패 (58.76%),173점
Rengarrrrrrrrrrr,MASTER,155승 141패 (52.36%),172점
Plz Buff AD,MASTER,724승 676패 (51.71%),172점
06피지컬킹,MASTER,389승 351패 (52.57%),172점
세화미띤넘,MASTER,105승 70패 (60.00%),172점
xhcn,MASTER,236승 194패 (54.88%),172점
xi huan hei si,MASTER,459승 454패 (50.27%),172점
hxxc,MASTER,150승 120패 (55.56%),172점
wukebini,MASTER,104승 79패 (56.83%),172점
Happy Cat OwO v,MASTER,248승 222패 (52.77%),172점
데프트보고롤시작,MASTER,680승 651패 (51.09%),172점
정글여,MASTER,128승 111패 (53.56%),172점
localroy,MASTER,107승 73패 (59.44%),172점
버스트 레인저,MASTER,151승 106패 (58.75%),172점
Hercules,MASTER,235승 205패 (53.41%),172점
왕기여미,MASTER,87승 62패 (58.39%),172점
넌 내 차지다,MASTER,244승 241패 (50.31%),172점
나 호이인뎅,MASTER,592승 579패 (50.56%),172점
김동윤찡,MASTER,95승 78패 (54.91%),172점
소나가 궁을 쏘나,MASTER,145승 130패 (52.73%),172점
그       럭스,MASTER,171승 143패 (54.46%),172점
마늘비빔밥,MASTER,118승 85패 (58.13%),172점
FA JINEY,MASTER,81승 70패 (53.64%),172점
야 이걸 내가,MASTER,89승 76패 (53.94%),172점
구름같은 다정함,MASTER,194승 163패 (54.34%),172점
텔대려간년100명,MASTER,325승 269패 (54.71%),172점
앵 삔,MASTER,577승 539패 (51.70%),172점
KTNMTK,MASTER,95승 62패 (60.51%),172점
xdsnc,MASTER,120승 86패 (58.25%),172점
Steelworks,MASTER,198승 152패 (56.57%),172점
96 adc,MASTER,338승 345패 (49.49%),171점
희환하네,MASTER,240승 219패 (52.29%),171점
원딜빅토르함,MASTER,278승 234패 (54.30%),171점
배고픈 오목눈이,MASTER,162승 145패 (52.77%),171점
jaylee1a,MASTER,104승 86패 (54.74%),171점
IvernExperience,MASTER,28승 8패 (77.78%),171점
DeafAndBlind Boy,MASTER,136승 100패 (57.63%),171점
FLAGGED 98668236,MASTER,99승 74패 (57.23%),171점
zzhs,MASTER,141승 124패 (53.21%),171점
huoyanlong,MASTER,412승 405패 (50.43%),171점
음주소년,MASTER,325승 319패 (50.47%),171점
우왁굳의침스터콜,MASTER,82승 51패 (61.65%),171점
의정부 장성민,MASTER,251승 235패 (51.65%),171점
팀운매너좀,MASTER,298승 271패 (52.37%),171점
쫀 냥,MASTER,601승 597패 (50.17%),171점
허용빈,MASTER,183승 131패 (58.28%),171점
Rengarrrrrrrr,MASTER,109승 87패 (55.61%),171점
동바어린이,MASTER,78승 55패 (58.65%),171점
침착이패시브,MASTER,828승 794패 (51.05%),171점
인내의 악마,MASTER,85승 51패 (62.50%),171점
난 꿈을 이뤘어,MASTER,297승 243패 (55.00%),171점
오디씨오디가요,MASTER,168승 128패 (56.76%),171점
Ar2burn man,MASTER,186승 162패 (53.45%),171점
미호요 붕괴 스타레일,MASTER,78승 39패 (66.67%),170점
1SFJ,MASTER,272승 246패 (52.51%),170점
n1u n1u,MASTER,299승 278패 (51.82%),170점
Tanzan jungler,MASTER,206승 178패 (53.65%),170점
Hi im Nam O,MASTER,187승 169패 (52.53%),170점
F G A,MASTER,363승 312패 (53.78%),170점
유석유석유석,MASTER,983승 977패 (50.15%),170점
에렌디아,MASTER,161승 151패 (51.60%),170점
bauss,MASTER,102승 94패 (52.04%),170점
katarina rank 1,MASTER,143승 128패 (52.77%),170점
피곤피곤만성피곤,MASTER,239승 227패 (51.29%),170점
선하원딜,MASTER,52승 23패 (69.33%),170점
한로로,MASTER,160승 144패 (52.63%),170점
Solar 진,MASTER,178승 168패 (51.45%),170점
달달하구여,MASTER,796승 786패 (50.32%),170점
MLG Rigrit,MASTER,129승 94패 (57.85%),170점
yyyi,MASTER,292승 283패 (50.78%),170점
범돌아왔다,MASTER,184승 138패 (57.14%),170점
정글안주면우물감,MASTER,271승 243패 (52.72%),170점
mr오도구,MASTER,82승 56패 (59.42%),170점
그러러러,MASTER,87승 70패 (55.41%),170점
Cerise,MASTER,588승 582패 (50.26%),170점
09ad프로지망,MASTER,240승 203패 (54.18%),169점
Latest,MASTER,131승 110패 (54.36%),169점
Ansan 2007 jgl,MASTER,275승 242패 (53.19%),169점
진 영준,MASTER,112승 94패 (54.37%),169점
pizzano,MASTER,196승 151패 (56.48%),169점
역대끼순이,MASTER,409승 405패 (50.25%),169점
qdqdqqd,MASTER,224승 157패 (58.79%),169점
DRX Emperor,MASTER,261승 273패 (48.88%),169점
일본 에 살다,MASTER,128승 87패 (59.53%),169점
엽누잭,MASTER,120승 92패 (56.60%),169점
KOR KASH,MASTER,611승 608패 (50.12%),169점
Zhifeig1,MASTER,321승 303패 (51.44%),169점
카즈하킹왕짱123,MASTER,147승 125패 (54.04%),169점
AhriNico,MASTER,98승 72패 (57.65%),169점
야마떼,MASTER,428승 393패 (52.13%),169점
그러게왜그러지,MASTER,214승 207패 (50.83%),169점
세나마스터,MASTER,228승 176패 (56.44%),169점
강불법토토,MASTER,359승 342패 (51.21%),169점
윤수영 굉장하다,MASTER,134승 102패 (56.78%),168점
연고수,MASTER,98승 80패 (55.06%),168점
쪼 뭉,MASTER,117승 88패 (57.07%),168점
윤도앵의 사냥개,MASTER,59승 34패 (63.44%),168점
마스터 망령,MASTER,415승 423패 (49.52%),168점
크리스토퍼 니센,MASTER,318승 259패 (55.11%),168점
BrushMaker,MASTER,52승 30패 (63.41%),168점
2 v,MASTER,259승 229패 (53.07%),168점
임옹빈,MASTER,84승 67패 (55.63%),168점
꾸준희,MASTER,142승 118패 (54.62%),168점
어둠의인도인,MASTER,116승 85패 (57.71%),168점
이젠정말지쳤어,MASTER,318승 308패 (50.80%),168점
뒷 텔,MASTER,245승 220패 (52.69%),167점
개두칠,MASTER,68승 55패 (55.28%),167점
쏭하민,MASTER,504승 446패 (53.05%),167점
matcha lattee,MASTER,110승 61패 (64.33%),167점
짹짹공주,MASTER,89승 77패 (53.61%),167점
Despot,MASTER,205승 182패 (52.97%),167점
IlIIIllllllllll,MASTER,252승 223패 (53.05%),167점
09어둠의zl배자,MASTER,339승 304패 (52.72%),167점
tuanzidajiazu,MASTER,267승 239패 (52.77%),167점
Dark Nugul,MASTER,110승 110패 (50.00%),167점
고양이 출신,MASTER,162승 129패 (55.67%),167점
맞짱뚜자,MASTER,198승 213패 (48.18%),167점
qwerdfaaasss,MASTER,120승 80패 (60.00%),167점
TAIWANN01,MASTER,244승 171패 (58.80%),167점
유명환,MASTER,289승 283패 (50.52%),167점
싱싱한피즈,MASTER,335승 304패 (52.43%),167점
Uiti,MASTER,76승 72패 (51.35%),167점
제 능,MASTER,181승 150패 (54.68%),167점
뭘원하는거임,MASTER,156승 122패 (56.12%),167점
잔 화,MASTER,297승 259패 (53.42%),167점
zen me wan,MASTER,124승 98패 (55.86%),167점
작살잡이 주호민,MASTER,223승 194패 (53.48%),167점
ancora una volta,MASTER,194승 165패 (54.04%),167점
어머 어떻해요,MASTER,183승 151패 (54.79%),167점
초보강아지,MASTER,291승 292패 (49.91%),167점
위 vs 뷔,MASTER,575승 576패 (49.96%),166점
핑크토끼공주,MASTER,221승 208패 (51.52%),166점
Relax3,MASTER,185승 153패 (54.73%),166점
2022puzhixun,MASTER,56승 40패 (58.33%),166점
풍문2학년두재희,MASTER,230승 208패 (52.51%),166점
가랑이폭격대,MASTER,114승 114패 (50.00%),166점
stop game,MASTER,149승 130패 (53.41%),166점
을미사변,MASTER,76승 40패 (65.52%),166점
jungle 라뎃,MASTER,259승 230패 (52.97%),166점
아캅스따라잡기,MASTER,138승 124패 (52.67%),166점
vancci,MASTER,74승 37패 (66.67%),166점
탑은쓸모없는라인,MASTER,576승 537패 (51.75%),166점
사포약,MASTER,266승 232패 (53.41%),166점
럭장군,MASTER,223승 143패 (60.93%),166점
평타치는법모름,MASTER,188승 165패 (53.26%),166점
데굴쟁이,MASTER,252승 223패 (53.05%),166점
찹쌀떡 다냥냥,MASTER,160승 137패 (53.87%),166점
KAKATEKOI,MASTER,274승 266패 (50.74%),166점
에그마요치킨,MASTER,118승 109패 (51.98%),166점
AeH Fans,MASTER,49승 36패 (57.65%),166점
패배 원인은 나야,MASTER,118승 106패 (52.68%),166점
원할뭐니보쌈,MASTER,127승 103패 (55.22%),166점
추 류,MASTER,208승 171패 (54.88%),166점
기엽다 고양이,MASTER,178승 156패 (53.29%),166점
쓸개를 씹다,MASTER,341승 340패 (50.07%),166점
깽깽깽,MASTER,77승 60패 (56.20%),166점
GH TL,MASTER,159승 130패 (55.02%),165점
자기야나힐좀주라,MASTER,619승 607패 (50.49%),165점
별 수호자 김현승,MASTER,104승 76패 (57.78%),165점
예티 익충이,MASTER,572승 554패 (50.80%),165점
요네즈켄시레몬,MASTER,671승 635패 (51.38%),165점
박스승,MASTER,96승 64패 (60.00%),165점
격파왕김두환,MASTER,326승 298패 (52.24%),165점
AKF,MASTER,571승 551패 (50.89%),165점
꽃게멸치,MASTER,111승 93패 (54.41%),165점
T1Tizzy,MASTER,402승 416패 (49.14%),165점
최예나 사랑해요,MASTER,150승 132패 (53.19%),165점
카무사리 샹크스,MASTER,180승 165패 (52.17%),165점
떠 둔,MASTER,155승 145패 (51.67%),165점
다영이다,MASTER,210승 208패 (50.24%),165점
Rough Life,MASTER,261승 255패 (50.58%),165점
난 항상 너였어,MASTER,146승 127패 (53.48%),165점
pcddd,MASTER,63승 45패 (58.33%),165점
openedr,MASTER,449승 425패 (51.37%),165점
바다에 누워,MASTER,470승 459패 (50.59%),165점
괴도 근돌맨,MASTER,177승 163패 (52.06%),165점
악질병,MASTER,136승 117패 (53.75%),165점
술 담배 게임,MASTER,135승 129패 (51.14%),165점
불닭쌈,MASTER,98승 76패 (56.32%),165점
cafepo,MASTER,356승 343패 (50.93%),165점
엔도르시 자하드,MASTER,380승 374패 (50.40%),165점
히 닛,MASTER,53승 36패 (59.55%),165점
우두드려맞을준비,MASTER,138승 125패 (52.47%),165점
neulle,MASTER,151승 133패 (53.17%),165점
나는낭만고양OI,MASTER,136승 78패 (63.55%),165점
대후우운,MASTER,119승 104패 (53.36%),164점
Ledidi,MASTER,136승 76패 (64.15%),164점
DEL_1129243097725095599,MASTER,88승 70패 (55.70%),164점
사랑스러운 지헌,MASTER,49승 32패 (60.49%),164점
참미소치과의원,MASTER,123승 90패 (57.75%),164점
아기뚱돼지,MASTER,325승 317패 (50.62%),164점
NSllre,MASTER,100승 68패 (59.52%),164점
shu pian zai,MASTER,110승 93패 (54.19%),164점
여우지롱,MASTER,141승 97패 (59.24%),164점
alsiampa,MASTER,258승 243패 (51.50%),164점
젊고 튼튼한 호민,MASTER,166승 136패 (54.97%),164점
QnrtyQ,MASTER,74승 34패 (68.52%),164점
탑 칼챔,MASTER,104승 66패 (61.18%),164점
크앙 와그작,MASTER,254승 226패 (52.92%),164점
SeGuNan,MASTER,135승 90패 (60.00%),164점
샤 니,MASTER,336승 304패 (52.50%),164점
adc21,MASTER,719승 689패 (51.07%),164점
원딜 권한대행,MASTER,173승 133패 (56.54%),164점
canon duet,MASTER,195승 171패 (53.28%),164점
위대순대,MASTER,207승 196패 (51.36%),164점
보그다노프,MASTER,484승 462패 (51.16%),164점
NS HAENAM,MASTER,914승 915패 (49.97%),163점
나우울증,MASTER,176승 136패 (56.41%),163점
방구석 토템,MASTER,129승 121패 (51.60%),163점
생각하면서겜을해,MASTER,90승 76패 (54.22%),163점
Enndme,MASTER,278승 249패 (52.75%),163점
pizzahot,MASTER,139승 107패 (56.50%),163점
최애의 수진,MASTER,169승 151패 (52.81%),163점
ascas,MASTER,118승 82패 (59.00%),163점
탑좀 오라고 ,MASTER,406승 362패 (52.86%),163점
노르치,MASTER,209승 194패 (51.86%),163점
다음생엔전정국,MASTER,232승 175패 (57.00%),163점
51234123413,MASTER,65승 40패 (61.90%),163점
aweefd,MASTER,191승 181패 (51.34%),163점
Prefer Jay,MASTER,260승 224패 (53.72%),163점
겨 형,MASTER,405승 394패 (50.69%),163점
ANG TV,MASTER,122승 105패 (53.74%),163점
난 숙제할것이요,MASTER,139승 130패 (51.67%),163점
Megalia,MASTER,206승 205패 (50.12%),163점
노플레,MASTER,84승 82패 (50.60%),163점
300원의 연금술사,MASTER,95승 70패 (57.58%),163점
E Master,MASTER,95승 83패 (53.37%),163점
복수심에 불타는,MASTER,86승 58패 (59.72%),163점
플러팅커벨,MASTER,321승 316패 (50.39%),163점
Clever9,MASTER,61승 52패 (53.98%),163점
REARRANGE,MASTER,489승 455패 (51.80%),163점
현글러,MASTER,53승 37패 (58.89%),163점
탑신병자노지웅,MASTER,382승 369패 (50.87%),163점
치키 챠,MASTER,143승 133패 (51.81%),163점
MaBack,MASTER,107승 94패 (53.23%),162점
Blindeaf,MASTER,274승 256패 (51.70%),162점
island user,MASTER,122승 96패 (55.96%),162점
포포포링,MASTER,176승 133패 (56.96%),162점
misuowei,MASTER,468승 452패 (50.87%),162점
